symbol,weight,date,ttf_id,optimized_at
IIPR,0.063324804475751,2022-11-24,263,2022-11-25 15:25:29.814902
LXP,0.0610245768430453,2022-11-24,263,2022-11-25 15:25:29.814902
STAG,0.0609767680586904,2022-11-24,263,2022-11-25 15:25:29.814902
COLD,0.0607962307119042,2022-11-24,263,2022-11-25 15:25:29.814902
LAND,0.060366231931613,2022-11-24,263,2022-11-25 15:25:29.814902
TRNO,0.0597930900630295,2022-11-24,263,2022-11-25 15:25:29.814902
FR,0.0592770123378577,2022-11-24,263,2022-11-25 15:25:29.814902
PLD,0.0590331203688862,2022-11-24,263,2022-11-25 15:25:29.814902
EGP,0.0588859287275073,2022-11-24,263,2022-11-25 15:25:29.814902
REXR,0.0588142377003421,2022-11-24,263,2022-11-25 15:25:29.814902
PLYM,0.0585692200386787,2022-11-24,263,2022-11-25 15:25:29.814902
PSA,0.0582732791485167,2022-11-24,263,2022-11-25 15:25:29.814902
CUBE,0.058146736409221,2022-11-24,263,2022-11-25 15:25:29.814902
LSI,0.0581256787953678,2022-11-24,263,2022-11-25 15:25:29.814902
EXR,0.0578500154669241,2022-11-24,263,2022-11-25 15:25:29.814902
NSA,0.0562508386915298,2022-11-24,263,2022-11-25 15:25:29.814902
ILPT,0.0504922302311344,2022-11-24,263,2022-11-25 15:25:29.814902
SPG,0.0549549791883144,2022-11-24,266,2022-11-25 15:25:33.495789
KIM,0.0541974233121049,2022-11-24,266,2022-11-25 15:25:33.495789
ROIC,0.0530275652958088,2022-11-24,266,2022-11-25 15:25:33.495789
REG,0.0525975130684485,2022-11-24,266,2022-11-25 15:25:33.495789
BRX,0.0525720775224895,2022-11-24,266,2022-11-25 15:25:33.495789
FRT,0.0525533791022425,2022-11-24,266,2022-11-25 15:25:33.495789
SITC,0.0509095745968298,2022-11-24,266,2022-11-25 15:25:33.495789
WSR,0.0508172788578948,2022-11-24,266,2022-11-25 15:25:33.495789
SKT,0.0504778292223862,2022-11-24,266,2022-11-25 15:25:33.495789
KRG,0.0499343649460296,2022-11-24,266,2022-11-25 15:25:33.495789
AKR,0.0496564889703174,2022-11-24,266,2022-11-25 15:25:33.495789
UBA,0.0493751289649394,2022-11-24,266,2022-11-25 15:25:33.495789
RPT,0.04902817550393,2022-11-24,266,2022-11-25 15:25:33.495789
PECO,0.0483759630585936,2022-11-24,266,2022-11-25 15:25:33.495789
MAC,0.0471652060023762,2022-11-24,266,2022-11-25 15:25:33.495789
NTST,0.0460005895893909,2022-11-24,266,2022-11-25 15:25:33.495789
NNN,0.0444855985405053,2022-11-24,266,2022-11-25 15:25:33.495789
O,0.0408280247877577,2022-11-24,266,2022-11-25 15:25:33.495789
GTY,0.0404509332344637,2022-11-24,266,2022-11-25 15:25:33.495789
SRG,0.0368780263070256,2022-11-24,266,2022-11-25 15:25:33.495789
ADC,0.0257138799281502,2022-11-24,266,2022-11-25 15:25:33.495789
PPC,0.2323859018348772,2022-11-24,254,2022-11-25 15:25:35.797527
LAND,0.2109669463667908,2022-11-24,254,2022-11-25 15:25:35.797527
BG,0.1912531210940387,2022-11-24,254,2022-11-25 15:25:35.797527
CALM,0.1848944162345029,2022-11-24,254,2022-11-25 15:25:35.797527
CVGW,0.1804996144697902,2022-11-24,254,2022-11-25 15:25:35.797527
PYPL,0.5766925998624288,2022-11-24,269,2022-11-25 15:25:37.657310
GTLB,0.2377597877069885,2022-11-24,269,2022-11-25 15:25:37.657310
AFRM,0.1855476124305825,2022-11-24,269,2022-11-25 15:25:37.657310
NMR,0.1601533528968206,2022-11-24,87,2022-11-25 15:25:40.425504
FNF,0.1321923691853317,2022-11-24,87,2022-11-25 15:25:40.425504
GS,0.1289961886044157,2022-11-24,87,2022-11-25 15:25:40.425504
MS,0.1166210671598219,2022-11-24,87,2022-11-25 15:25:40.425504
IBKR,0.113811173197372,2022-11-24,87,2022-11-25 15:25:40.425504
SCHW,0.1062401664717181,2022-11-24,87,2022-11-25 15:25:40.425504
LPLA,0.0991754336229212,2022-11-24,87,2022-11-25 15:25:40.425504
XP,0.0819722960415781,2022-11-24,87,2022-11-25 15:25:40.425504
HOOD,0.0608379528200204,2022-11-24,87,2022-11-25 15:25:40.425504
CMC,0.1989118290694322,2022-11-24,162,2022-11-25 15:25:43.096842
STLD,0.1724971394175878,2022-11-24,162,2022-11-25 15:25:43.096842
NUE,0.1634587377161749,2022-11-24,162,2022-11-25 15:25:43.096842
SCHN,0.1320726217922193,2022-11-24,162,2022-11-25 15:25:43.096842
X,0.1192089646537562,2022-11-24,162,2022-11-25 15:25:43.096842
CLF,0.1076128587557406,2022-11-24,162,2022-11-25 15:25:43.096842
TMST,0.1062378485950888,2022-11-24,162,2022-11-25 15:25:43.096842
IBM,0.3,2022-11-24,59,2022-11-25 15:25:45.327519
ORCL,0.281566004351537,2022-11-24,59,2022-11-25 15:25:45.327519
SAP,0.2424739387187759,2022-11-24,59,2022-11-25 15:25:45.327519
